6.472359336709928357e+00,-5.439154061506254578e+00,-4.736803908852403211e+00,-9.848860055700715543e-01
9.979274972445661973e+00,-6.704880085266657019e+00,-7.734405027070721417e+00,-1.182407976798413030e-01
1.259305377262800363e+01,-6.548705113156628954e+00,-7.991468716632208924e+00,-1.052512278010563351e+00
1.416463704883884667e+01,-6.707289189116761641e+00,-7.445042085315956903e+00,-3.591385257511785500e+00
1.442422542035280308e+01,-9.364993518213889701e+00,-7.324158756216690769e+00,-3.052017438748388045e+00
1.838679638871384014e+01,-1.179294553722987970e+01,-7.601739863142312537e+00,-1.578075783912165964e+00
2.416176133844554386e+01,-1.117858302800711279e+01,-1.031373924083265692e+01,-2.908515841300880922e+00
2.346414315500454251e+01,-1.042490471966469556e+01,-1.289011314592837110e+01,-8.574483991121937265e-01
2.339142109526518709e+01,-8.505980355492757994e+00,-1.111237571677118829e+01,-1.805082710212696506e-01
2.345536055667088604e+01,-6.940634820386873294e+00,-1.408463118012438287e+01,1.229217145995459282e+00
2.136040260617405551e+01,-4.064650883130115133e+00,-1.337280911384714166e+01,-3.190076623109588949e-01
1.963908993004816850e+01,-3.854229125310702386e+00,-8.811751453687225677e+00,-3.015360226761890083e-01
1.498884847832442091e+01,-2.432544518657792754e+00,-6.290563198567002523e+00,4.876135976437111497e-01
1.246344041729341079e+01,-3.099062964754135674e+00,-5.099505993954859484e+00,2.537552660503396673e+00
1.169664512242315446e+01,-5.067259964060544242e-01,-2.871603467955142097e+00,1.986955327555488315e+00
8.802566613083845581e+00,9.255829276044469367e-02,-2.458917031978813839e+00,2.426312145705786349e+00
5.251687842850310872e+00,3.439592172019932725e+00,-5.199594203552206084e-02,8.106489904555096437e-01
1.922139829299515545e+00,3.113398694242084819e+00,1.971969259381861850e+00,2.756956610603195079e-01
-1.205047218413910715e+00,3.204835688576215258e+00,4.452465060714374978e+00,-1.802544817709514913e+00
-4.528645343845100868e+00,2.051242681484175989e+00,4.137184682849988526e+00,-1.785512675168082097e+00
-6.169619901136385920e+00,-8.671523162229732851e-01,1.814628942387345845e+00,-1.351139591319190369e+00
-4.223449658398138240e+00,-2.741221417019046314e+00,7.832854961420988582e-01,-5.818270830706950836e-01
1.329760304946485228e+00,-4.170322219635006711e+00,4.614002815923567979e-02,5.658226028655853890e-01
3.487997249793844290e+00,-2.680363738829506293e+00,-2.615857698559035160e+00,5.817644024246486634e-01
6.095020079323846929e+00,-1.073273236492573224e+00,-3.233577835705996328e+00,-2.307423825738835754e-02
3.641075979796416284e+00,-1.085546190340377359e+00,-1.410869070684485305e+00,-1.543319823369819543e+00
2.362100769953098034e+00,-1.976825074734089416e+00,-1.877667296981002432e+00,-1.872847323474086334e+00
2.811332017026263230e+00,-4.445355322756689986e+00,-2.469573132831491158e+00,-6.075652096445516293e-01
4.216846887892772067e+00,-5.640208560415830519e+00,-3.779215977338576948e+00,3.066598557586596163e-01
7.267037861860715431e+00,-4.731420041841355228e+00,-5.191635246616478128e+00,-1.531045533828590210e+00
9.366768190550615714e+00,-4.626537429132311807e+00,-6.189769503398606432e+00,-6.580736188359637140e-02
9.130471577738241251e+00,-2.625966839559157329e+00,-5.122105193569534087e+00,-3.826177431966908404e-01
8.472229940695783057e+00,-2.514132432015620200e+00,-4.572665735230359907e+00,-1.344511547708697075e+00
7.179347664952945962e+00,-2.050612291706974233e+00,-4.234335639708775467e+00,-4.062500606449626073e-02
8.365469181841351798e+00,-2.074784865158810110e+00,-2.922442355204907027e+00,-1.182129785585005921e+00
8.270389617483802525e+00,-2.406107734608285753e+00,-2.820195969920944012e+00,-1.473062921944899184e+00
6.053075504358117698e+00,-2.600084460493043537e+00,-4.535268573658029823e+00,-1.348494537603964094e+00
7.258402287865085789e+00,-2.966965462604569836e+00,-2.231623380694347958e+00,8.116297625899870916e-02
6.800555583263639292e+00,-2.281328609225018234e+00,-3.347062376305070863e+00,-1.525362679964828105e+00
5.645052879180208372e+00,-3.606113938331737323e+00,-6.002331144873135571e+00,-1.020260407723736495e+00
6.587356321438495144e+00,-5.373993378155953238e+00,-3.688919226016345032e+00,1.690459284343970303e-03
9.137378606396596936e+00,-4.621910510306258324e+00,-3.971292038401082802e+00,6.814036819757318675e-01
1.040109700244231306e+01,-3.977017713099182394e+00,-5.008198187401579737e+00,1.672463228208491248e+00
9.865753013577235109e+00,2.542957512198784631e-01,-5.339671007268697700e+00,1.203131273086079922e+00
6.030104912521825788e+00,1.389212455365027576e+00,-5.991723843633775637e+00,2.961500923435347321e-01
2.017582274124688713e+00,1.483628386059140825e+00,-8.707887337729465216e-01,8.533112517550257570e-01
-2.146254477818922979e+00,3.911621363179213606e+00,1.276370565268556856e+00,-1.791812642644823317e-01
-4.474547306025676185e+00,3.162141901634477836e+00,8.908408141184062101e-01,7.248978235693787076e-02
-6.269368923145863803e+00,2.183343354503109790e+00,2.226938703946740539e+00,-1.381928442089796150e+00
-5.989396459589208632e+00,1.226431366446989024e+00,3.101915140308292074e+00,-1.474246568276229574e-01
-4.849382404855169248e+00,3.304798694785893165e-01,3.525786981251052055e+00,-1.460714799621271043e+00
-4.559622961493969839e+00,-1.868388015537389979e+00,2.627008167734453004e+00,-7.971184559481403475e-02
-1.209720423570872061e+00,-4.865500236939659384e-01,5.110064420979590905e-01,2.927968279446105937e-01
-5.827387059276019077e-01,6.918795472854295525e-01,-1.670343899044675506e+00,-1.799851088488537698e-01
-4.205122134166749959e-01,1.285684717940493549e+00,-1.794619263573010493e+00,-1.870652475465737208e-01
-2.381346957385720220e+00,-1.619165441177803366e+00,-1.752321299632950968e-01,4.779596829720303419e-01
-1.095437081410357560e-01,-2.862526324318985793e+00,9.638579860281243361e-02,-1.883775981970660096e+00
3.583041571410648274e+00,-4.883096427149802743e+00,3.817746396444566814e-01,-3.727735436953163450e-01
5.514015889171234086e+00,-5.337480927943840214e+00,-6.032298161677080994e-01,-1.105265517769792538e+00
8.232280506933143727e+00,-5.637024747377824774e+00,-5.654587125306784756e+00,-3.004153881563313533e+00
1.049890040125005797e+01,-7.474500649483536208e+00,-6.272787969756635107e+00,-1.407043878000533876e+00
1.450227307709431379e+01,-7.377780343349066072e+00,-6.958664376138966823e+00,-4.847876814864898742e-01
1.469687985894569771e+01,-6.066901365120748402e+00,-8.467188869927086969e+00,3.408788313770862444e-01
1.320458429085612195e+01,-5.342173296803871096e+00,-9.644974186261862314e+00,3.385021363731733346e-01
1.399769222081036624e+01,-2.506226520898577448e+00,-8.641775864951272368e+00,-2.606210028479925001e-01
1.295303779016486523e+01,-1.916901080466951068e+00,-5.519795770863346718e+00,1.062933010162415703e-01
9.443530698775694177e+00,-2.781614578338374333e+00,-5.361422113115986932e+00,7.364571454698423114e-01
1.002435997490069397e+01,2.132361950915553361e-01,-2.952428866177024602e+00,1.678358579363875336e+00
6.266446693703556114e+00,3.568600028204880203e-01,-1.953166409230400857e+00,1.592531757794113156e+00
4.208469057676991198e+00,1.946884889124671059e+00,-1.049053373293115099e-01,2.398589090309440230e+00
2.683406013891112885e+00,4.020599535887636300e+00,1.978795352926841389e+00,2.193074915641383793e+00
-1.799265151020949416e+00,5.727504236136356397e+00,1.523864106842962363e+00,2.589043993244851904e+00
-7.036011934389785338e+00,6.939041870299700321e+00,3.366231317124804612e+00,2.365719778345822810e+00
-1.051036707624052013e+01,5.849053360753085684e+00,6.283412357033890672e+00,1.078083068009365375e+00
-1.115535292115746202e+01,5.543034831744368063e+00,8.560074495001744666e+00,-2.029108074086561908e-01
-1.283250714163307826e+01,3.813460583367485057e+00,9.480698275127464214e+00,1.535339522619429964e+00
-1.283869521758001753e+01,5.355888229447212545e+00,5.989038976515833390e+00,-1.194517352586883518e-01
-1.423057569205055728e+01,2.836640505910096977e+00,3.195914905708885811e+00,3.293826974567157229e-01
-1.244478308689132895e+01,2.912223960298559788e+00,5.887577967271220736e+00,4.961848813922344337e-01
-1.038336415291240478e+01,2.657194787110365830e+00,3.103444807129700944e+00,1.405143597795360133e+00
-9.983222869508102448e+00,2.314274409162154988e+00,3.027546126383761749e+00,7.078959916023896959e-02
-9.257105917974827847e+00,2.252105128221381758e+00,3.488423124828531563e+00,-8.482773470134620242e-01
-8.769363618108227953e+00,2.197395229736579303e+00,4.240835043406500304e+00,1.481270896439118356e+00
-6.716342542723495512e+00,4.087225969500497769e+00,1.901075294854282838e+00,1.800749979140805479e+00
-8.024327357203755895e+00,4.159398955374793871e+00,1.708284194619882346e+00,2.205736520010047386e+00
-8.443716723338251740e+00,4.213634578965813837e+00,4.528976533516281044e+00,9.064280219310690834e-01
-9.064826250545140240e+00,3.792700013240372314e+00,5.205771480194395728e+00,1.400742590392257902e+00
-1.041973210578979447e+01,6.099949157183037762e+00,4.212058872291637002e+00,3.828521300197234023e-01
-1.180355990985754566e+01,5.770555196197518555e+00,4.445760535352941467e+00,2.106057880122639281e-01
-1.246838600853068080e+01,4.553859309910145647e+00,7.506481658438249660e+00,9.867731658401869277e-01
-1.149813330289395807e+01,3.466349257229849545e+00,6.788841280924014399e+00,3.902752673674270700e-01
-1.182737409349911673e+01,3.445463803623588284e+00,5.260068010444621578e+00,9.285965170074359509e-01
-1.210572447124258311e+01,5.218288869346640269e+00,4.058939874749285082e+00,8.693198991056412250e-01
-1.185677891495905278e+01,4.299446584561712470e+00,4.838835643039844037e+00,-6.206596684264673591e-01
-1.028718480893814657e+01,2.957178797873954323e+00,4.989308758428823154e+00,-7.336435403259615740e-01
-8.757853135163147229e+00,1.194372914187955992e+00,4.416611921535874785e+00,-7.350870758119112391e-01
-8.262957638734537369e+00,2.187972578642651378e+00,2.748104967434310986e+00,3.170558331120657547e-01
-7.324978326380524152e+00,1.019488678921805835e+00,1.525098107402827141e+00,1.005941862489194039e+00
-6.131337106690118333e+00,2.813457378979828061e+00,2.436998490317456412e+00,1.623074158400765077e+00
-7.002358650139941076e+00,2.469382782122988118e+00,1.304889479124076157e+00,1.332392851547256063e+00
-6.331370567263993721e+00,8.698491021757481789e-01,2.654625344933718267e+00,1.090764221406263612e+00
-5.405382935140945477e+00,2.859764497881488232e+00,3.957628632819683023e+00,2.073726863065281645e+00
-6.287540173254083875e+00,4.884270581264340549e+00,4.848240972953588468e+00,2.763302253418358223e+00
-9.400836179718064400e+00,5.864382190203778045e+00,4.163296562811499513e+00,2.423566112469178080e+00
-1.058573752295113479e+01,5.791465968112628815e+00,5.835858203794026977e+00,-3.234310534277118343e-01
-1.060124403475400889e+01,3.862053691071240191e+00,7.563965488894415223e+00,-5.360514513874594655e-01
-9.364486202171383056e+00,-1.767046496503543729e-01,8.115245053659117858e+00,-4.810547734689194499e-01
-6.867413009391366785e+00,1.200019007140213478e+00,4.907261281452780288e+00,4.350578358074175811e-01
-5.410951523580044054e+00,2.569580726893621048e+00,1.376458360291231475e+00,-4.284284140585666867e-01
-4.747260740543529423e+00,2.138243158598153837e+00,-5.453315270423877426e-01,-8.392049043042670853e-01
-4.647294391410932590e+00,1.876994824981698784e+00,5.939286482171122206e-01,-3.501699422829927855e+00
-4.231478748235978138e+00,-2.520084368222558879e+00,-9.083099431499181975e-01,-5.283515520965090140e+00
-1.319867689893963192e-01,-6.114262460945152355e+00,-2.448368823789215942e-01,-2.309436501712801348e+00
5.436343913486616941e+00,-5.122659127404446622e+00,-4.876215751165693391e+00,-1.651156175152924233e+00
6.286854666416173743e+00,-5.648434573901363720e+00,-8.913964272401154076e+00,-5.291956853439760966e-01
8.965109806754311350e+00,-4.318697069116356424e+00,-7.700533467791586872e+00,1.784491697642358599e+00
9.415237864734978146e+00,-2.968386997845577469e+00,-7.419094110621820448e+00,4.468641612101075244e-01
1.044733687202748307e+01,-2.300436308253608342e+00,-6.751989368949464776e+00,-1.585108083040426830e-01
9.871902280493765502e+00,-2.124904676477605836e+00,-4.431159984942488528e+00,1.554394351810701069e+00
7.754085496865969596e+00,-4.208421857005302247e-01,-2.445373498261753209e+00,-5.432590641495824713e-01
6.244794097772528474e+00,-1.826388675360539615e+00,-1.557462791518102740e+00,-1.342932356823683948e+00
6.525235840578061719e+00,-1.429623759452666176e+00,8.049206481099090427e-01,-6.887360015384762502e-01
5.480063153037075807e+00,-2.271107385127757894e+00,6.343452387020391825e-01,-1.181610421244576603e+00
4.615864041658163330e+00,-2.096805310065037453e+00,-1.999535477656019022e+00,-1.777190792337330905e+00
3.464944815042978910e+00,-3.582106721382412484e+00,-2.631278056211467486e+00,-1.000941826975432880e+00
6.242452991935498297e+00,-3.139540915020482714e+00,-3.263880155438178221e+00,-8.988549552625229033e-01
7.391507295286418255e+00,-1.958146533297835168e+00,-4.362993714329493677e+00,-1.098329322894174842e+00
5.747706332253215145e+00,-3.890385949365833707e+00,-3.685562738816724693e+00,-1.908520023863652382e-01
7.713066717176578102e+00,-3.393649807753815306e+00,-1.954232863323042579e+00,-6.177148962552734268e-01
9.069335785433862540e+00,-3.247834658196814495e+00,-4.189657764760280401e+00,1.601298799390699634e-01
9.356438895045148030e+00,-2.113191063339269871e+00,-3.824886565632668489e+00,7.419783424051809573e-02
1.062843207007345825e+01,-4.469379380828286674e-01,-3.184162654682393345e+00,1.637376421717509078e-01
8.804610000114351465e+00,2.914345396625896978e-01,-2.526394178273354107e+00,-1.889479757456893894e-01
5.849162030687285352e+00,-3.088436484744535360e+00,-1.231546518336138707e+00,-6.207396631323423009e-01
8.157832607559612370e+00,-2.947996847489747996e+00,-1.560776823568685856e+00,-4.843979183207572925e-01
7.022759218221022337e+00,-2.272508396935938091e+00,-2.147028075264539204e+00,6.187610882837375481e-01
5.943056378608900125e+00,-1.288989750693613878e+00,-4.284978054683184823e+00,1.134627543723330856e+00
5.710202446021243716e+00,3.723152554513443624e-01,-3.567762945445074774e+00,1.209012171395122515e+00
5.303628616162391118e+00,9.799676844351595806e-01,-1.918474511389017145e+00,-2.398177792048240553e-01
2.060304922167213615e+00,6.899332172775758387e-01,1.011630444967069220e+00,-4.241532696949492642e-01
6.543503423828648247e-01,-1.942612864382734505e-01,1.186449696693864908e+00,-1.935833077642890032e-03
-8.838033763600203763e-01,1.123981881053994325e+00,1.288784913333654858e-01,7.205484022837913560e-01
-2.787846465689085562e+00,2.144464357216446793e+00,3.847612484450739778e-01,8.885859536045503937e-01
-4.661492533555309237e+00,2.675988438254874868e+00,-4.298461198314406095e-01,3.692469124269999181e-01
-4.374422423137290572e+00,3.232890207616241796e+00,1.304821102603210825e+00,-7.163337372239420020e-01
-5.002820150114903441e+00,2.032626414011865279e+00,2.032407443613495346e-01,2.811962102597587165e-01
-5.152308070159616449e+00,3.053509347400371610e+00,8.443431046021909747e-01,-2.979866466014169379e+00
-5.770339268686843326e+00,3.504779817909345341e-01,-6.819871106337889177e-01,-3.064406072076524712e+00
-1.564402129793635687e+00,-2.476753086382275537e+00,2.085437820915363005e+00,-2.795744077821950668e+00
-1.203981920602881006e+00,-4.388255978159286030e+00,-8.355665385414581259e-01,-2.356899093143736579e+00
2.553176602599019684e+00,-5.131855785396782110e+00,-3.644920406961588366e+00,-2.913835533147979273e+00
6.378893041698678879e+00,-8.385924810158233100e+00,-7.744392096537808357e+00,-1.300504378502017389e+00
1.168098524945101957e+01,-7.806538716002237699e+00,-9.247711901608608898e+00,-1.618264005625487556e+00
1.415917389973099993e+01,-9.135736145876293790e+00,-1.130414833379544071e+01,-4.804544657611613534e-01
1.864731601080195134e+01,-8.112387241968514573e+00,-9.579157797683951259e+00,-2.250378196620280047e+00
2.020248224224978983e+01,-9.094160765598516605e+00,-1.002105975844744457e+01,-1.823017155873905226e+00
2.273748019183750202e+01,-9.608177985517857067e+00,-8.727389882102844609e+00,-1.555619472408267034e+00
2.344447304469087356e+01,-9.114891859500108495e+00,-1.110667534631696185e+01,-1.103032596592458336e+00
2.364039639676187576e+01,-7.933099316467325579e+00,-1.136673181374888841e+01,2.587173199751546804e-02
2.381826554695453879e+01,-7.376405389403648982e+00,-1.030541101947868832e+01,-1.168226214711593602e+00
2.316176608252883184e+01,-6.215966498589326150e+00,-1.169239161759098522e+01,-7.247791037687058013e-01
2.071751334328132543e+01,-6.311361739821800931e+00,-8.168023133599803032e+00,-1.161024513275513037e+00
1.874497180303631794e+01,-5.902214062472757483e+00,-7.207340798623104838e+00,-9.543657453029859017e-01
1.900962205777288005e+01,-4.954288184256505190e+00,-9.372430051215106417e+00,-1.197522985219098501e+00
1.670832388849451888e+01,-4.442087982151060821e+00,-1.095875382118335040e+01,1.710743619064353238e+00
1.578052320256122165e+01,-2.036198686551675241e+00,-7.347572733482572893e+00,3.541174586157672000e+00
1.354607183562259820e+01,2.152793816156417517e+00,-6.482654124483893554e+00,2.337296456943422029e+00
7.284219788005782625e+00,2.765960226765329377e+00,-3.919994333778669571e+00,2.855515555174121811e-01
2.810314219506760747e+00,7.565418485998063325e-01,1.432021017027187648e+00,1.635554808198467769e-01
1.508921773161575164e+00,2.139462935157301349e-01,6.578228866242815442e+00,1.474604736754205669e+00
-3.594542936842044512e-01,1.583708911642846884e+00,3.230710147794434661e+00,1.774358902052997067e-02
-2.858657206017155783e+00,1.713378691289955569e+00,1.139081274077416550e+00,9.802465363395751474e-01
-2.377980782713534413e+00,3.528814567315074147e+00,1.393771168838551455e+00,1.161538186129712713e+00
-3.855183985109232658e+00,3.278104027651865149e+00,7.924491260836962203e-01,2.422597396066771935e+00
-5.093616135965901570e+00,5.196528889686647723e+00,1.926703756675202772e+00,4.765337107245464221e-01
-8.292204181417559994e+00,4.414428692938957788e+00,2.235106797024013048e+00,3.237287888567994543e-01
-1.102459106941195799e+01,2.670478562966733804e+00,5.840287529272268685e+00,8.304006724776538118e-01
-1.024547336434862466e+01,1.782939079278556882e+00,4.385874786014329452e+00,2.080122247930435431e-01
-7.953664126821591296e+00,2.521006734601605181e+00,3.225882212322642051e+00,-1.007883868629653401e+00
-7.316526638590064913e+00,3.869633221517119193e-01,2.484398410425989301e+00,6.197573823962801987e-01
-4.604023876168646723e+00,9.633508758898454705e-01,1.355590906276900931e+00,6.452267351480550639e-01
-2.930840123242402839e+00,9.112284230647850203e-01,1.617660883023229523e+00,1.744404004121845375e+00
-1.116837992578036287e+00,2.429749068280657287e+00,2.249752008700317774e+00,2.635270091216381338e+00
-2.278191912360175486e+00,3.550781219807418232e+00,1.519083420443522847e+00,2.083244017625205835e+00
-5.725920736444276571e+00,4.363961274581907190e+00,4.117605765065450285e+00,-7.329830388276370456e-01
-5.964831433382004278e+00,4.027156807306575992e+00,4.955590931335787097e+00,3.030270069246365772e-02
-7.393959722306337135e+00,4.475957974837914577e+00,6.892405656303912664e+00,-1.378858832698284687e+00
-8.169275772020590409e+00,2.272051460068456485e+00,5.102823979026762657e+00,-1.693373083858614736e+00
-5.787997139348343367e+00,1.503004520870449445e+00,4.067801433374850006e+00,-2.519971765611262793e+00
-5.639674245218048831e+00,-3.790711497013450337e-01,2.582816991048905830e+00,-5.108474111596403855e-01
-2.854595329710705620e+00,2.576341770641183970e-01,1.353742306254946071e+00,-1.746891918022738466e+00
-2.400022603595689752e+00,-1.313164528582304591e-01,-1.076170409614603196e+00,-7.197339739921700952e-01
-1.893710975476531555e+00,-1.710652190022165620e+00,-8.391206270171370774e-01,-1.947663387618651654e-01
-6.127636502772830784e-01,-1.760046067883893173e+00,-2.472816932737309514e+00,9.829084804307903767e-01
6.846465415249824993e-01,8.310454751637007531e-01,-9.948270952341311535e-01,6.069899715798094952e-01
-1.194032533610822622e+00,-9.354695203385290370e-01,-2.966333457842922794e+00,-9.489418447927934208e-01
1.291022470204752137e+00,-1.391704504878112036e+00,-8.829437898914899163e-02,-2.884680300290081156e+00
8.191129038285545061e-01,-2.534028067688267605e+00,1.390861456666328544e-01,-2.166481488888654106e+00
3.165443845430724767e+00,-2.124609839125722210e+00,-1.416716750018466087e+00,-1.447167239563988517e+00
4.108095481833389684e+00,-4.653120276777760189e-01,-5.805536853446440659e+00,-3.297940529059838477e-01
3.133114210666529953e+00,-6.931313828282836820e-02,-5.922334793613998727e+00,-2.798208678926389359e-01
2.960041037558328370e+00,2.833602996103467220e+00,-3.254087564982208747e+00,-1.043940205555355938e+00
-6.186133526146475603e-01,9.783161240546351944e-01,-3.655219956006123816e+00,-1.060848335590186320e+00
-4.828531642522163603e-01,-1.340257888305236067e+00,4.697816503636808028e-01,-2.548190138287921847e-01
-2.422630340048748110e-05,-1.417591159045070048e+00,1.696006571516977424e+00,5.551745038257113185e-01
1.142839623721823683e+00,-9.276166411364713538e-01,-3.820255892965815359e-01,-1.231414052643055590e-01
-5.626684562045609628e-01,1.201571473414109192e+00,-8.973747832686995718e-01,3.119482814375232338e-01
-1.413032847951388726e+00,4.756990031567179811e-01,-7.653154908559294256e-01,-1.381030965188045023e+00
9.074043019619582040e-01,-1.958777568047457729e+00,-8.877231357266729406e-01,-1.406980880018031899e+00
3.490280790663714328e+00,-2.678097759189737914e+00,-1.254978893452926014e+00,2.694517447447172254e-01
5.316675387601871527e+00,-1.388481854339564281e+00,-1.719762568692178473e+00,2.582978121903752644e+00
7.017553149829073078e+00,2.688816710480554928e-01,-1.419233699140625138e+00,2.191252875091526775e+00
5.196277684179655409e+00,2.758368052683373151e-01,-1.412572495281460450e+00,7.210534222275036820e-01
4.244783749604398082e+00,1.868592682399477845e+00,-1.096544889990762384e+00,4.827025315549821061e-01
2.598335983597748200e+00,1.694357208850123087e+00,1.633461327696068111e+00,6.890572397155715345e-01
8.050096533909512075e-01,1.635416580784258445e+00,9.670782542485656386e-01,-6.391900796241274385e-01
-3.547399279842378128e-02,8.164394564469880100e-01,1.481827005875108849e+00,-8.713230980592416852e-01
-9.831722055972388352e-01,1.003004881198336307e+00,1.636812055290999934e+00,-1.950990881943037714e+00
-7.469726733365629201e-01,-9.632654644604783378e-01,8.745075736272938105e-01,2.418846890393839821e-01
2.271709428822814847e-01,-2.879209472181501472e-01,-7.629611227210552071e-01,-5.035017002339137182e-02
9.988824630007183680e-01,-1.825990627634475505e+00,-1.832862729640880151e+00,6.554595362843235185e-02
2.201297681795522543e+00,-3.711968405465915222e-01,-5.808225101573633031e-01,1.523954065896346632e+00
8.442763341001027211e-01,1.058130347498152268e+00,-1.149149884520006992e+00,-2.486647627637506019e-03
7.007841579628960593e-01,3.169188265749229849e+00,-7.378518648400708146e-01,5.032804349344206507e-01
-1.960283226210029373e+00,2.224390290639744361e+00,-7.462485969351675408e-01,-3.534771786412707062e-01
-4.543668871810547571e+00,3.200832567657896810e+00,1.094868151907209430e+00,-5.933533540960601593e-01
-4.852080439605893858e+00,9.642322679935815266e-01,1.194733444229576946e+00,-3.472750786186210581e-01
-3.139073130695510194e+00,9.952507966687567098e-01,2.234021841274856701e+00,-1.649748197970183905e-01
-2.593315973295087229e+00,8.658736866266453225e-01,2.131427673996473260e-01,-6.940315222476152457e-02
-3.581708789525629655e+00,7.182589704223307780e-01,-8.481620662521205389e-02,2.490799416225528251e+00
-3.121697712757517174e+00,1.163007143056698833e+00,1.573636374455810449e-01,2.262918336995757507e+00
